date,Open,High,Low,Close,Vol,Change %
09/12/2016,47.81,48.63,46.9,48.32,258.76,0.0065
09/09/2016,49.63,49.7,47.76,48.01,262.15,-0.0396
09/08/2016,48.55,50.14,48.21,49.99,327.24,0.0419
09/07/2016,47.2,48.56,46.97,47.98,224.23,0.0152
09/06/2016,47.43,47.99,46.29,47.26,215.06,-0.0078
09/05/2016,46.7,49.4,46.4,47.63,287.95,0.0171
09/02/2016,45.79,47.02,45.41,46.83,279.34,0.0304
09/01/2016,46.98,47.24,45.32,45.45,290.04,-0.0338
08/31/2016,48.29,48.42,46.96,47.04,20.61,-0.0275
08/30/2016,49.25,49.76,48.23,48.37,124.52,-0.0181
08/29/2016,49.54,49.6,48.97,49.26,65.67,-0.0132
08/26/2016,49.66,50.76,49.12,49.92,209.62,0.005
08/25/2016,49.03,49.78,48.7,49.67,217.13,0.0126
08/24/2016,49.57,49.87,48.68,49.05,280.92,-0.0182
08/23/2016,49.04,50.21,48.48,49.96,314.18,0.0163
08/22/2016,50.7,50.7,49.07,49.16,270.37,-0.0338
08/19/2016,50.96,51.22,50.32,50.88,252.34,-0.0002
08/18/2016,49.76,51.05,49.52,50.89,268.83,0.0209
08/17/2016,48.88,49.93,48.55,49.85,377.4,0.0126
08/16/2016,48.22,49.36,47.9,49.23,331.86,0.0182
08/15/2016,47.14,48.54,46.84,48.35,234.4,0.0294
08/12/2016,46.18,47.25,45.74,46.97,258,0.0202
08/11/2016,43.78,46.3,43.46,46.04,335.53,0.0452
08/10/2016,44.92,45.68,43.81,44.05,284.86,-0.0207
08/09/2016,45.25,45.77,44.76,44.98,216.22,-0.009
08/08/2016,44.34,45.71,44.24,45.39,221.51,0.0253
08/05/2016,44.18,44.49,43.51,44.27,236.87,-0.0005
08/04/2016,43.36,44.34,42.51,44.29,276.42,0.0276
08/03/2016,41.94,43.47,41.56,43.1,320.44,0.0311
08/02/2016,42.23,43.18,41.51,41.8,262.56,-0.0081
08/01/2016,43.11,43.85,41.87,42.14,234.77,-0.0075
07/29/2016,42.61,42.83,41.8,42.46,21.54,-0.0056
07/28/2016,43.53,43.72,42.56,42.7,110.09,-0.0177
07/27/2016,44.55,44.91,43.27,43.47,194.57,-0.0312
07/26/2016,44.82,44.96,44.14,44.87,240.33,0.0034
07/25/2016,45.7,45.87,44.55,44.72,188.81,-0.0212
07/22/2016,46.21,46.5,45.17,45.69,243.49,-0.011
07/21/2016,47.17,47.56,46.05,46.2,237.48,-0.0206
07/20/2016,46.76,47.49,45.9,47.17,296.3,0.0109
07/19/2016,46.93,47.49,46.53,46.66,214.36,-0.0064
07/18/2016,47.92,47.95,46.5,46.96,230.5,-0.0137
07/15/2016,47.03,48.25,46.65,47.61,260.43,0.0051
07/14/2016,46.59,47.47,46.34,47.37,289.4,0.024
07/13/2016,48.13,48.2,46.09,46.26,299.8,-0.0456
07/12/2016,46.17,48.57,46.09,48.47,321.53,0.048
07/11/2016,46.49,47.1,45.9,46.25,229.28,-0.0109
07/08/2016,46.6,47.23,46.15,46.76,237.28,0.0078
07/07/2016,49.12,49.59,46.15,46.4,328.1,-0.0492
07/06/2016,48.06,49.31,47.17,48.8,279.12,0.0175
07/05/2016,50.03,50.05,47.54,47.96,305.74,-0.0427
07/04/2016,50.6,50.75,50.03,50.1,113.45,-0.005
07/01/2016,49.9,50.66,49.25,50.35,248.69,0.0135
06/30/2016,50.21,50.28,49.47,49.68,25.41,-0.0184
06/29/2016,48.84,50.74,48.62,50.61,112.96,0.0418
06/28/2016,47.61,48.79,47.47,48.58,173.18,0.0301
06/27/2016,48.43,48.9,46.69,47.16,243.26,-0.0258
06/24/2016,50.69,50.74,47.54,48.41,351.74,-0.0491
06/23/2016,50.14,51.18,49.89,50.91,246.95,0.0206
06/22/2016,51.06,51.24,49.18,49.88,282.72,-0.0146
06/21/2016,50.43,51.1,49.46,50.62,256.95,-0.0006
06/20/2016,49.42,50.68,49.24,50.65,244.41,0.0301
06/17/2016,47.28,49.4,47.25,49.17,222.73,0.042
06/16/2016,48.56,48.77,46.94,47.19,287.3,-0.0363
06/15/2016,49.22,49.8,48.39,48.97,298.84,-0.0173
06/14/2016,49.89,50.05,49.2,49.83,224.01,-0.0103
06/13/2016,50.42,50.79,49.61,50.35,208.81,-0.0038
06/10/2016,51.91,52.1,50.33,50.54,210.06,-0.0271
06/09/2016,52.74,52.86,51.53,51.95,213.12,-0.0107
06/08/2016,51.41,52.8,51.32,52.51,260.75,0.0208
06/07/2016,50.46,51.54,50.28,51.44,208.82,0.0176
06/06/2016,49.83,50.83,49.72,50.55,223.76,0.0183
06/03/2016,49.95,50.33,49.3,49.64,227.82,-0.008
06/02/2016,49.63,50.3,48.84,50.04,270.12,0.0064
06/01/2016,49.65,50,48.65,49.72,266,0.0006
05/31/2016,49.7,50.05,49.23,49.69,28.69,-0.0014
05/30/2016,49.43,49.83,48.92,49.76,23.09,0.0089
05/27/2016,49.42,49.55,48.69,49.32,130.18,-0.0054
05/26/2016,49.76,50.51,49.25,49.59,221.26,-0.003
05/25/2016,49.16,49.96,48.91,49.74,237.79,0.0232
05/24/2016,48.35,49.24,47.8,48.61,211.58,0.0054
05/23/2016,48.72,48.84,47.58,48.35,225.09,-0.0076
05/20/2016,48.9,49.39,48.07,48.72,255.58,-0.0018
05/19/2016,48.67,48.88,47.38,48.81,302.1,-0.0025
05/18/2016,49.36,49.85,48.45,48.93,319.81,-0.0071
05/17/2016,49.03,49.75,48.57,49.28,262.32,0.0063
05/16/2016,47.8,49.47,47.77,48.97,294.38,0.0238
05/13/2016,47.85,48.12,47.26,47.83,239.05,-0.0052
05/12/2016,47.32,48.19,46.8,48.08,353.85,0.0101
05/11/2016,45.59,47.75,44.8,47.6,381.74,0.0457
05/10/2016,43.49,45.7,43.33,45.52,343.21,0.0433
05/09/2016,45.75,46.48,43.43,43.63,364.58,-0.0384
05/06/2016,45.16,46.12,44.19,45.37,283.65,0.008
05/05/2016,45.08,46.77,44.65,45.01,280.79,0.0087
05/04/2016,45.21,46.01,44.19,44.62,293.82,-0.0078
05/03/2016,45.8,46.4,44.62,44.97,276.4,-0.0188
05/02/2016,47.37,47.4,45.72,45.83,168.09,-0.0478
04/29/2016,47.9,48.5,47.41,48.13,29.52,-0.0002
04/28/2016,47.1,48.19,46.74,48.14,113.08,0.0203
04/27/2016,46.26,47.45,45.63,47.18,150.79,0.0315
04/26/2016,44.69,46.49,44.36,45.74,199.24,0.0283
04/25/2016,45.13,45.59,44.26,44.48,211.68,-0.014
04/22/2016,44.75,45.9,44.3,45.11,272.85,0.013
04/21/2016,45.54,46.18,44.44,44.53,312.6,-0.0277
04/20/2016,43.52,45.88,42.81,45.8,297.26,0.0402
04/19/2016,43.14,44.5,42.6,44.03,355.95,0.0261
04/18/2016,41.8,43.43,40.1,42.91,383.37,-0.0044
04/15/2016,43.8,44.05,42.28,43.1,285.17,-0.0169
04/14/2016,44.01,44.62,43.29,43.84,234.37,-0.0077
04/13/2016,44.44,44.94,43.76,44.18,348.59,-0.0114
04/12/2016,42.7,44.81,42.56,44.69,357.35,0.0434
04/11/2016,42,43.06,41.41,42.83,279.92,0.0212
04/08/2016,39.68,42.01,39.62,41.94,340.22,0.0637
04/07/2016,39.9,40.29,38.7,39.43,308.72,-0.0103
04/06/2016,38.4,39.94,38.34,39.84,323.37,0.052
04/05/2016,37.5,38.44,37.27,37.87,296.45,0.0048
04/04/2016,38.69,38.92,37.5,37.69,286.65,-0.0253
04/01/2016,40.14,40.43,38.55,38.67,286.17,-0.0235
03/31/2016,39.12,40,38.74,39.6,27.8,0.0087
03/30/2016,39.42,40.61,39.09,39.26,103.12,0.0031
03/29/2016,40.19,40.25,38.76,39.14,149.53,-0.0281
03/28/2016,40.58,41,39.64,40.27,78.63,-0.0042
03/24/2016,40.4,40.64,39.22,40.44,203.28,-0.0007
03/23/2016,41.56,41.82,40.42,40.47,240.91,-0.0316
03/22/2016,41.47,42.08,40.97,41.79,268.21,0.006
03/21/2016,41.31,41.88,40.48,41.54,234.1,0.0083
03/18/2016,41.38,42.54,41.07,41.2,286.65,-0.0082
03/17/2016,40.45,41.6,40.41,41.54,249.23,0.03
03/16/2016,39.14,40.44,38.83,40.33,263.87,0.041
03/15/2016,39.67,39.74,38.32,38.74,224.36,-0.02
03/14/2016,40.25,40.65,38.82,39.53,264.71,-0.0213
03/11/2016,40.33,41.03,40.02,40.39,276.65,0.0085
03/10/2016,40.89,41.01,39.63,40.05,287.78,-0.0248
03/09/2016,39.65,41.18,39.39,41.07,333.49,0.0358
03/08/2016,40.71,41.48,39.31,39.65,352.25,-0.0291
03/07/2016,38.88,41.04,38.87,40.84,341.91,0.0548
03/04/2016,37.04,38.95,36.82,38.72,295.79,0.0445
03/03/2016,37.05,37.37,36.35,37.07,256.49,0.0038
03/02/2016,36.62,37.4,36.1,36.93,278.17,0.0033
03/01/2016,36.6,37.25,35.95,36.81,276.26,0.0234
02/29/2016,35.1,36.23,34.83,35.97,30.24,0.0248
02/26/2016,35.1,37,34.73,35.1,126.42,-0.0054
02/25/2016,34.39,35.74,33.29,35.29,210.57,0.0256
02/24/2016,32.98,34.67,32.37,34.41,344,0.0343
02/23/2016,34.54,35.11,32.9,33.27,348.08,-0.0409
02/22/2016,33.25,34.97,32.85,34.69,233.33,0.0509
02/19/2016,33.88,34.46,32.68,33.01,287.09,-0.037
02/18/2016,34.91,35.73,33.79,34.28,324.1,-0.0064
02/17/2016,32.54,34.99,31.82,34.5,355.92,0.0721
02/16/2016,34.51,35.55,31.92,32.18,398.49,-0.0362
02/15/2016,32.77,34.09,32.67,33.39,160.51,0.0009
02/12/2016,31.31,33.44,30.85,33.36,394.48,0.1098
02/11/2016,30.83,31.35,29.92,30.06,347.59,-0.0253
02/10/2016,30.95,31.9,30.35,30.84,332.99,0.0172
02/09/2016,33.17,33.56,30.28,30.32,305.77,-0.0779
02/08/2016,33.99,34.68,32.77,32.88,211.55,-0.0346
02/05/2016,34.39,35.14,33.81,34.06,296.57,-0.0116
02/04/2016,35.32,35.84,34.15,34.46,323.93,-0.0166
02/03/2016,32.41,35.53,32.3,35.04,396.58,0.0709
02/02/2016,34.18,34.18,32.23,32.72,346.89,-0.0444
02/01/2016,35.85,36.25,33.92,34.24,331.87,-0.0144
01/29/2016,34.08,35,33.59,34.74,29.66,0.0251
01/28/2016,32.84,35.84,32.56,33.89,195.14,0.0239
01/27/2016,31.2,33.49,30.83,33.1,257.11,0.0409
01/26/2016,30.01,32.72,29.27,31.8,335.09,0.0426
01/25/2016,32.1,32.81,30,30.5,310.14,-0.0522
01/22/2016,29.62,32.3,29.29,32.18,407.78,0.1002
01/21/2016,27.99,29.84,27.29,29.25,394.26,0.0491
01/20/2016,28.66,28.75,27.1,27.88,375.4,-0.0306
01/19/2016,28.7,30.24,28.6,28.76,419.48,0.0074
01/18/2016,28.73,29.58,27.67,28.55,211.26,-0.0135
01/15/2016,31,31.02,28.82,28.94,344.46,-0.0674
01/14/2016,30.26,31.23,29.73,31.03,16.39,0.0238
01/13/2016,30.82,31.92,29.96,30.31,91.96,-0.0178
01/12/2016,31.54,32.38,30.34,30.86,142.53,-0.0219
01/11/2016,33.34,33.38,31.17,31.55,202.06,-0.0596
01/08/2016,34.02,34.72,32.78,33.55,206.97,-0.0059
01/07/2016,34.52,34.74,32.16,33.75,291.51,-0.014
01/06/2016,36.64,36.67,34.13,34.23,296.86,-0.0601
01/05/2016,37.27,37.57,36.24,36.42,275.47,-0.0215
01/04/2016,37.85,38.99,36.77,37.22,321.84,-0.0016
12/31/2015,36.57,37.95,36.1,37.28,149.6,0.0225
12/30/2015,37.29,37.55,36.35,36.46,173.51,-0.0352
12/29/2015,36.59,37.98,36.56,37.79,171.68,0.0319
12/28/2015,37.84,37.95,36.41,36.62,84.34,-0.0335
12/24/2015,37.77,38.1,36.91,37.89,111.02,0.0142
12/23/2015,36.37,37.88,36.28,37.36,196.98,0.0346
12/22/2015,36.36,36.72,35.98,36.11,166.3,-0.0066
12/21/2015,36.55,36.75,36.04,36.35,175.12,-0.0144
12/18/2015,36.81,37.73,36.41,36.88,218.04,-0.0049
12/17/2015,37.6,37.93,36.75,37.06,200.85,-0.0035
12/16/2015,38.09,38.45,37.11,37.19,18.23,-0.0328
